UID          PID    PPID     LWP  C NLWP    SZ   RSS PSR STIME TTY          TIME CMD
gdm         1847    1802    1847  0    3 26084 12236   2 23:38 ?        00:00:00 /usr/bin/pipewire
gdm         1847    1802    1920  0    3 26084 12236   2 23:38 ?        00:00:00 /usr/bin/pipewire
gdm         1847    1802    1928  0    3 26084 12236   1 23:38 ?        00:00:00 /usr/bin/pipewire
gdm         1848    1802    1848  0    2 21923  5580   0 23:38 ?        00:00:00 /usr/bin/pipewire -c filter-chain.conf
gdm         1848    1802    1905  0    2 21923  5580   1 23:38 ?        00:00:00 /usr/bin/pipewire -c filter-chain.conf
gdm         1853    1753    1853  0    4 42720  6204   1 23:38 tty1     00:00:00 /usr/libexec/gdm-wayland-session dbus-run-session -- gnome-session --autostart /usr/share/gdm/greeter/autostart
gdm         1853    1753    1857  0    4 42720  6204   1 23:38 tty1     00:00:00 /usr/libexec/gdm-wayland-session dbus-run-session -- gnome-session --autostart /usr/share/gdm/greeter/autostart
gdm         1853    1753    1858  0    4 42720  6204   2 23:38 tty1     00:00:00 /usr/libexec/gdm-wayland-session dbus-run-session -- gnome-session --autostart /usr/share/gdm/greeter/autostart
gdm         1853    1753    1918  0    4 42720  6204   1 23:38 tty1     00:00:00 /usr/libexec/gdm-wayland-session dbus-run-session -- gnome-session --autostart /usr/share/gdm/greeter/autostart
gdm         1862    1802    1862  0    6 120690 19020  1 23:38 ?        00:00:00 /usr/bin/wireplumber
gdm         1862    1802    1906  0    6 120690 19020  1 23:38 ?        00:00:00 /usr/bin/wireplumber
gdm         1862    1802    1911  0    6 120690 19020  0 23:38 ?        00:00:00 /usr/bin/wireplumber
gdm         1862    1802    1941  0    6 120690 19020  2 23:38 ?        00:00:00 /usr/bin/wireplumber
gdm         1862    1802    1947  0    6 120690 19020  2 23:38 ?        00:00:00 /usr/bin/wireplumber
gdm         1862    1802    1948  0    6 120690 19020  1 23:38 ?        00:00:00 /usr/bin/wireplumber
gdm         1864    1802    1864  0    3 27293 10840   3 23:38 ?        00:00:00 /usr/bin/pipewire-pulse
gdm         1864    1802    1910  0    3 27293 10840   0 23:38 ?        00:00:00 /usr/bin/pipewire-pulse
gdm         1864    1802    1927  0    3 27293 10840   1 23:38 ?        00:00:00 /usr/bin/pipewire-pulse
gdm         1866    1802    1866  0    1  2199  4920   2 23:38 ?        00:00:00 /usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
rtkit       1909       1    1909  0    3  5465  3216   2 23:38 ?        00:00:00 /usr/libexec/rtkit-daemon
rtkit       1909       1    1939  0    3  5465  3216   2 23:38 ?        00:00:00 /usr/libexec/rtkit-daemon
rtkit       1909       1    1940  0    3  5465  3216   1 23:38 ?        00:00:00 /usr/libexec/rtkit-daemon
gdm         1919    1853    1919  0    1  1355  2204   2 23:38 tty1     00:00:00 dbus-run-session -- gnome-session --autostart /usr/share/gdm/greeter/autostart
gdm         1922    1919    1922  0    1  2342  5280   1 23:38 tty1     00:00:00 dbus-daemon --nofork --print-address 4 --session
gdm         1931    1919    1931  0    5 140142 15736  0 23:38 tty1     00:00:00 /usr/libexec/gnome-session-binary --autostart /usr/share/gdm/greeter/autostart
gdm         1931    1919    1964  0    5 140142 15736  1 23:38 tty1     00:00:00 /usr/libexec/gnome-session-binary --autostart /usr/share/gdm/greeter/autostart
gdm         1931    1919    1965  0    5 140142 15736  1 23:38 tty1     00:00:00 /usr/libexec/gnome-session-binary --autostart /usr/share/gdm/greeter/autostart
gdm         1931    1919    1968  0    5 140142 15736  0 23:38 tty1     00:00:00 /usr/libexec/gnome-session-binary --autostart /usr/share/gdm/greeter/autostart
gdm         1931    1919    1969  0    5 140142 15736  1 23:38 tty1     00:00:00 /usr/libexec/gnome-session-binary --autostart /usr/share/gdm/greeter/autostart
gdm         1938    1802    1938  0    7 152284 7176   2 23:38 ?        00:00:00 /usr/libexec/xdg-document-portal
gdm         1938    1802    1942  0    7 152284 7176   1 23:38 ?        00:00:00 /usr/libexec/xdg-document-portal
gdm         1938    1802    1943  0    7 152284 7176   2 23:38 ?        00:00:00 /usr/libexec/xdg-document-portal
gdm         1938    1802    1944  0    7 152284 7176   2 23:38 ?        00:00:00 /usr/libexec/xdg-document-portal
gdm         1938    1802    1956  0    7 152284 7176   1 23:38 ?        00:00:00 /usr/libexec/xdg-document-portal
gdm         1938    1802    1961  0    7 152284 7176   1 23:38 ?        00:00:00 /usr/libexec/xdg-document-portal
gdm         1938    1802    1962  0    7 152284 7176   0 23:38 ?        00:00:00 /usr/libexec/xdg-document-portal
gdm         1946    1802    1946  0    4 77512  6468   1 23:38 ?        00:00:00 /usr/libexec/xdg-permission-store
gdm         1946    1802    1949  0    4 77512  6468   2 23:38 ?        00:00:00 /usr/libexec/xdg-permission-store
gdm         1946    1802    1950  0    4 77512  6468   2 23:38 ?        00:00:00 /usr/libexec/xdg-permission-store
gdm         1946    1802    1953  0    4 77512  6468   1 23:38 ?        00:00:00 /usr/libexec/xdg-permission-store
root        1957    1938    1957  0    1   693  2024   1 23:38 ?        00:00:00 fusermount3 -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/119/doc
gdm         1979    1931    1979  0   16 922764 203556 3 23:39 tty1     00:00:04 /usr/bin/gnome-shell
gdm         1979    1931    1997  0   16 922764 203556 2 23:39 tty1     00:00:00 /usr/bin/gnome-shell
gdm         1979    1931    1998  0   16 922764 203556 3 23:39 tty1     00:00:00 /usr/bin/gnome-shell
gdm         1979    1931    2000  0   16 922764 203556 3 23:39 tty1     00:00:00 /usr/bin/gnome-shell
gdm         1979    1931    2001  0   16 922764 203556 2 23:39 tty1     00:00:00 /usr/bin/gnome-shell
gdm         1979    1931    2002  0   16 922764 203556 0 23:39 tty1     00:00:00 /usr/bin/gnome-shell
gdm         1979    1931    2003  0   16 922764 203556 2 23:39 tty1     00:00:00 /usr/bin/gnome-shell
gdm         1979    1931    2004  0   16 922764 203556 0 23:39 tty1     00:00:00 /usr/bin/gnome-shell
gdm         1979    1931    2005  0   16 922764 203556 3 23:39 tty1     00:00:00 /usr/bin/gnome-shell
gdm         1979    1931    2006  0   16 922764 203556 0 23:39 tty1     00:00:00 /usr/bin/gnome-shell
gdm         1979    1931    2007  0   16 922764 203556 0 23:39 tty1     00:00:00 /usr/bin/gnome-shell
gdm         1979    1931    2008  0   16 922764 203556 0 23:39 tty1     00:00:00 /usr/bin/gnome-shell
gdm         1979    1931    2009  0   16 922764 203556 0 23:39 tty1     00:00:00 /usr/bin/gnome-shell
gdm         1979    1931    2025  0   16 922764 203556 3 23:39 tty1     00:00:00 /usr/bin/gnome-shell
gdm         1979    1931    2029  0   16 922764 203556 1 23:39 tty1     00:00:00 /usr/bin/gnome-shell
gdm         1979    1931    2328  0   16 922764 203556 2 23:39 tty1     00:00:00 /usr/bin/gnome-shell
root        2027       2    2027  0    1     0     0   2 23:39 ?        00:00:00 [kworker/u520:1]
root        2028       2    2028  0    1     0     0   0 23:39 ?        00:00:00 [kworker/u520:2]
gdm         2031       1    2031  0    5 95411  7372   0 23:39 tty1     00:00:00 /usr/libexec/at-spi-bus-launcher
gdm         2031       1    2032  0    5 95411  7372   2 23:39 tty1     00:00:00 /usr/libexec/at-spi-bus-launcher
gdm         2031       1    2033  0    5 95411  7372   3 23:39 tty1     00:00:00 /usr/libexec/at-spi-bus-launcher
gdm         2031       1    2034  0    5 95411  7372   1 23:39 tty1     00:00:00 /usr/libexec/at-spi-bus-launcher
gdm         2031       1    2036  0    5 95411  7372   2 23:39 tty1     00:00:00 /usr/libexec/at-spi-bus-launcher
gdm         2037    2031    2037  0    1  2188  4840   2 23:39 tty1     00:00:00 /usr/bin/dbus-daemon --config-file=/usr/share/defaults/at-spi2/accessibility.conf --nofork --print-address 11 --address=unix:path=/run/user/119/at-spi/bus
gdm         2038    1979    2038  0    1 59319 87832   2 23:39 tty1     00:00:00 /usr/bin/Xwayland :1024 -rootless -noreset -accessx -core -auth /run/user/119/.mutter-Xwaylandauth.X0M7F3 -listenfd 4 -listenfd 5 -displayfd 6 -initfd 7 -byteswappedclients
gdm         2040       1    2040  0    4 42281  7092   1 23:39 tty1     00:00:00 /usr/libexec/at-spi2-registryd --use-gnome-session
gdm         2040       1    2043  0    4 42281  7092   1 23:39 tty1     00:00:00 /usr/libexec/at-spi2-registryd --use-gnome-session
gdm         2040       1    2044  0    4 42281  7092   1 23:39 tty1     00:00:00 /usr/libexec/at-spi2-registryd --use-gnome-session
gdm         2040       1    2045  0    4 42281  7092   3 23:39 tty1     00:00:00 /usr/libexec/at-spi2-registryd --use-gnome-session
colord      2042       1    2042  0    4 79734 14500   2 23:39 ?        00:00:00 /usr/libexec/colord
colord      2042       1    2049  0    4 79734 14500   1 23:39 ?        00:00:00 /usr/libexec/colord
colord      2042       1    2050  0    4 79734 14500   3 23:39 ?        00:00:00 /usr/libexec/colord
colord      2042       1    2052  0    4 79734 14500   1 23:39 ?        00:00:00 /usr/libexec/colord
gdm         2076       1    2076  0    4 77512  6260   0 23:39 tty1     00:00:00 /usr/libexec/xdg-permission-store
gdm         2076       1    2077  0    4 77512  6260   0 23:39 tty1     00:00:00 /usr/libexec/xdg-permission-store
gdm         2076       1    2078  0    4 77512  6260   0 23:39 tty1     00:00:00 /usr/libexec/xdg-permission-store
gdm         2076       1    2080  0    4 77512  6260   3 23:39 tty1     00:00:00 /usr/libexec/xdg-permission-store
gdm         2084       1    2084  0   12 685459 28060  0 23:39 tty1     00:00:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.Shell.Notifications
gdm         2084       1    2093  0   12 685459 28060  1 23:39 tty1     00:00:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.Shell.Notifications
gdm         2084       1    2094  0   12 685459 28060  1 23:39 tty1     00:00:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.Shell.Notifications
gdm         2084       1    2095  0   12 685459 28060  0 23:39 tty1     00:00:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.Shell.Notifications
gdm         2084       1    2096  0   12 685459 28060  2 23:39 tty1     00:00:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.Shell.Notifications
gdm         2084       1    2097  0   12 685459 28060  1 23:39 tty1     00:00:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.Shell.Notifications
gdm         2084       1    2099  0   12 685459 28060  1 23:39 tty1     00:00:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.Shell.Notifications
gdm         2084       1    2100  0   12 685459 28060  1 23:39 tty1     00:00:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.Shell.Notifications
gdm         2084       1    2101  0   12 685459 28060  1 23:39 tty1     00:00:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.Shell.Notifications
gdm         2084       1    2120  0   12 685459 28060  1 23:39 tty1     00:00:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.Shell.Notifications
gdm         2084       1    2122  0   12 685459 28060  1 23:39 tty1     00:00:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.Shell.Notifications
gdm         2084       1    2129  0   12 685459 28060  2 23:39 tty1     00:00:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.Shell.Notifications
root        2087       1    2087  0    4 80310  9772   1 23:39 ?        00:00:00 /usr/libexec/upowerd
root        2087       1    2137  0    4 80310  9772   0 23:39 ?        00:00:00 /usr/libexec/upowerd
root        2087       1    2138  0    4 80310  9772   2 23:39 ?        00:00:00 /usr/libexec/upowerd
root        2087       1    2143  0    4 80310  9772   1 23:39 ?        00:00:00 /usr/libexec/upowerd
gdm         2089    1931    2089  0    5 117304 11328  0 23:39 tty1     00:00:00 /usr/libexec/gsd-sharing
gdm         2089    1931    2115  0    5 117304 11328  0 23:39 tty1     00:00:00 /usr/libexec/gsd-sharing
gdm         2089    1931    2116  0    5 117304 11328  1 23:39 tty1     00:00:00 /usr/libexec/gsd-sharing
gdm         2089    1931    2117  0    5 117304 11328  1 23:39 tty1     00:00:00 /usr/libexec/gsd-sharing
gdm         2089    1931    2125  0    5 117304 11328  3 23:39 tty1     00:00:00 /usr/libexec/gsd-sharing
gdm         2098    1931    2098  0    5 103401 19420  1 23:39 tty1     00:00:00 /usr/libexec/gsd-wacom
gdm         2098    1931    2150  0    5 103401 19420  3 23:39 tty1     00:00:00 /usr/libexec/gsd-wacom
gdm         2098    1931    2155  0    5 103401 19420  2 23:39 tty1     00:00:00 /usr/libexec/gsd-wacom
gdm         2098    1931    2163  0    5 103401 19420  2 23:39 tty1     00:00:00 /usr/libexec/gsd-wacom
gdm         2098    1931    2168  0    5 103401 19420  3 23:39 tty1     00:00:00 /usr/libexec/gsd-wacom
gdm         2105    1931    2105  0    5 103509 19344  3 23:39 tty1     00:00:00 /usr/libexec/gsd-color
gdm         2105    1931    2149  0    5 103509 19344  0 23:39 tty1     00:00:00 /usr/libexec/gsd-color
gdm         2105    1931    2151  0    5 103509 19344  3 23:39 tty1     00:00:00 /usr/libexec/gsd-color
gdm         2105    1931    2164  0    5 103509 19344  3 23:39 tty1     00:00:00 /usr/libexec/gsd-color
gdm         2105    1931    2172  0    5 103509 19344  0 23:39 tty1     00:00:00 /usr/libexec/gsd-color
gdm         2109    1931    2109  0    5 103011 18360  3 23:39 tty1     00:00:00 /usr/libexec/gsd-keyboard
gdm         2109    1931    2153  0    5 103011 18360  2 23:39 tty1     00:00:00 /usr/libexec/gsd-keyboard
gdm         2109    1931    2154  0    5 103011 18360  2 23:39 tty1     00:00:00 /usr/libexec/gsd-keyboard
gdm         2109    1931    2161  0    5 103011 18360  3 23:39 tty1     00:00:00 /usr/libexec/gsd-keyboard
gdm         2109    1931    2170  0    5 103011 18360  2 23:39 tty1     00:00:00 /usr/libexec/gsd-keyboard
gdm         2123    1931    2123  0    4 80887 11400   1 23:39 tty1     00:00:00 /usr/libexec/gsd-print-notifications
gdm         2123    1931    2135  0    4 80887 11400   2 23:39 tty1     00:00:00 /usr/libexec/gsd-print-notifications
gdm         2123    1931    2136  0    4 80887 11400   2 23:39 tty1     00:00:00 /usr/libexec/gsd-print-notifications
gdm         2123    1931    2141  0    4 80887 11400   0 23:39 tty1     00:00:00 /usr/libexec/gsd-print-notifications
gdm         2128    1931    2128  0    4 114567 7116   2 23:39 tty1     00:00:00 /usr/libexec/gsd-rfkill
gdm         2128    1931    2139  0    4 114567 7116   3 23:39 tty1     00:00:00 /usr/libexec/gsd-rfkill
gdm         2128    1931    2140  0    4 114567 7116   0 23:39 tty1     00:00:00 /usr/libexec/gsd-rfkill
gdm         2128    1931    2147  0    4 114567 7116   3 23:39 tty1     00:00:00 /usr/libexec/gsd-rfkill
gdm         2133    1931    2133  0    5 96732  8524   1 23:39 tty1     00:00:00 /usr/libexec/gsd-smartcard
gdm         2133    1931    2165  0    5 96732  8524   1 23:39 tty1     00:00:00 /usr/libexec/gsd-smartcard
gdm         2133    1931    2173  0    5 96732  8524   1 23:39 tty1     00:00:00 /usr/libexec/gsd-smartcard
gdm         2133    1931    2175  0    5 96732  8524   2 23:39 tty1     00:00:00 /usr/libexec/gsd-smartcard
gdm         2133    1931    2203  0    5 96732  8524   3 23:39 tty1     00:00:00 /usr/libexec/gsd-smartcard
gdm         2148    1931    2148  0    5 64299 10124   3 23:39 tty1     00:00:00 /usr/libexec/gsd-datetime
gdm         2148    1931    2186  0    5 64299 10124   2 23:39 tty1     00:00:00 /usr/libexec/gsd-datetime
gdm         2148    1931    2187  0    5 64299 10124   0 23:39 tty1     00:00:00 /usr/libexec/gsd-datetime
gdm         2148    1931    2194  0    5 64299 10124   2 23:39 tty1     00:00:00 /usr/libexec/gsd-datetime
gdm         2148    1931    2201  0    5 64299 10124   3 23:39 tty1     00:00:00 /usr/libexec/gsd-datetime
gdm         2157    1931    2157  0    5 122807 22556  2 23:39 tty1     00:00:00 /usr/libexec/gsd-media-keys
gdm         2157    1931    2243  0    5 122807 22556  1 23:39 tty1     00:00:00 /usr/libexec/gsd-media-keys
gdm         2157    1931    2244  0    5 122807 22556  3 23:39 tty1     00:00:00 /usr/libexec/gsd-media-keys
gdm         2157    1931    2250  0    5 122807 22556  1 23:39 tty1     00:00:00 /usr/libexec/gsd-media-keys
gdm         2157    1931    2251  0    5 122807 22556  0 23:39 tty1     00:00:00 /usr/libexec/gsd-media-keys
gdm         2171    1931    2171  0    4 77588  6700   3 23:39 tty1     00:00:00 /usr/libexec/gsd-screensaver-proxy
gdm         2171    1931    2181  0    4 77588  6700   0 23:39 tty1     00:00:00 /usr/libexec/gsd-screensaver-proxy
gdm         2171    1931    2182  0    4 77588  6700   0 23:39 tty1     00:00:00 /usr/libexec/gsd-screensaver-proxy
gdm         2171    1931    2183  0    4 77588  6700   0 23:39 tty1     00:00:00 /usr/libexec/gsd-screensaver-proxy
gdm         2174    1931    2174  0    5 64420  9780   2 23:39 tty1     00:00:00 /usr/libexec/gsd-sound
gdm         2174    1931    2214  0    5 64420  9780   2 23:39 tty1     00:00:00 /usr/libexec/gsd-sound
gdm         2174    1931    2216  0    5 64420  9780   3 23:39 tty1     00:00:00 /usr/libexec/gsd-sound
gdm         2174    1931    2225  0    5 64420  9780   0 23:39 tty1     00:00:00 /usr/libexec/gsd-sound
gdm         2174    1931    2261  0    5 64420  9780   1 23:39 tty1     00:00:00 /usr/libexec/gsd-sound
gdm         2180    1931    2180  0    5 61304  7020   3 23:39 tty1     00:00:00 /usr/libexec/gsd-a11y-settings
gdm         2180    1931    2188  0    5 61304  7020   3 23:39 tty1     00:00:00 /usr/libexec/gsd-a11y-settings
gdm         2180    1931    2189  0    5 61304  7020   2 23:39 tty1     00:00:00 /usr/libexec/gsd-a11y-settings
gdm         2180    1931    2202  0    5 61304  7020   2 23:39 tty1     00:00:00 /usr/libexec/gsd-a11y-settings
gdm         2180    1931    2255  0    5 61304  7020   1 23:39 tty1     00:00:00 /usr/libexec/gsd-a11y-settings
gdm         2190    1931    2190  0    5 96577  8256   1 23:39 tty1     00:00:00 /usr/libexec/gsd-housekeeping
gdm         2190    1931    2209  0    5 96577  8256   3 23:39 tty1     00:00:00 /usr/libexec/gsd-housekeeping
gdm         2190    1931    2210  0    5 96577  8256   2 23:39 tty1     00:00:00 /usr/libexec/gsd-housekeeping
gdm         2190    1931    2212  0    5 96577  8256   0 23:39 tty1     00:00:00 /usr/libexec/gsd-housekeeping
gdm         2190    1931    2231  0    5 96577  8256   3 23:39 tty1     00:00:00 /usr/libexec/gsd-housekeeping
gdm         2193    1931    2193  0    5 122436 20768  3 23:39 tty1     00:00:00 /usr/libexec/gsd-power
gdm         2193    1931    2235  0    5 122436 20768  2 23:39 tty1     00:00:00 /usr/libexec/gsd-power
gdm         2193    1931    2237  0    5 122436 20768  3 23:39 tty1     00:00:00 /usr/libexec/gsd-power
gdm         2193    1931    2246  0    5 122436 20768  2 23:39 tty1     00:00:00 /usr/libexec/gsd-power
gdm         2193    1931    2248  0    5 122436 20768  1 23:39 tty1     00:00:00 /usr/libexec/gsd-power
gdm         2295    1979    2295  0    6 163382 95672  3 23:39 tty1     00:00:00 /usr/libexec/mutter-x11-frames
gdm         2295    1979    2304  0    6 163382 95672  2 23:39 tty1     00:00:00 /usr/libexec/mutter-x11-frames
gdm         2295    1979    2329  0    6 163382 95672  2 23:39 tty1     00:00:00 /usr/libexec/mutter-x11-frames
gdm         2295    1979    2330  0    6 163382 95672  0 23:39 tty1     00:00:00 /usr/libexec/mutter-x11-frames
gdm         2295    1979    2335  0    6 163382 95672  0 23:39 tty1     00:00:00 /usr/libexec/mutter-x11-frames
gdm         2295    1979    2754  0    6 163382 95672  0 23:39 tty1     00:00:00 /usr/libexec/mutter-x11-frames
gdm         2296    1979    2296  0    4 97050 11080   2 23:39 tty1     00:00:00 ibus-daemon --panel disable -r --xim
gdm         2296    1979    2301  0    4 97050 11080   1 23:39 tty1     00:00:00 ibus-daemon --panel disable -r --xim
gdm         2296    1979    2302  0    4 97050 11080   2 23:39 tty1     00:00:00 ibus-daemon --panel disable -r --xim
gdm         2296    1979    2303  0    4 97050 11080   0 23:39 tty1     00:00:00 ibus-daemon --panel disable -r --xim
gdm         2312    2296    2312  0    5 61429  7632   2 23:39 tty1     00:00:00 /usr/libexec/ibus-dconf
gdm         2312    2296    2317  0    5 61429  7632   1 23:39 tty1     00:00:00 /usr/libexec/ibus-dconf
gdm         2312    2296    2318  0    5 61429  7632   0 23:39 tty1     00:00:00 /usr/libexec/ibus-dconf
gdm         2312    2296    2320  0    5 61429  7632   2 23:39 tty1     00:00:00 /usr/libexec/ibus-dconf
gdm         2312    2296    2322  0    5 61429  7632   0 23:39 tty1     00:00:00 /usr/libexec/ibus-dconf
gdm         2314       1    2314  0    4 95334 65104   0 23:39 tty1     00:00:00 /usr/libexec/ibus-x11 --kill-daemon
gdm         2314       1    2331  0    4 95334 65104   2 23:39 tty1     00:00:00 /usr/libexec/ibus-x11 --kill-daemon
gdm         2314       1    2332  0    4 95334 65104   2 23:39 tty1     00:00:00 /usr/libexec/ibus-x11 --kill-daemon
gdm         2314       1    2333  0    4 95334 65104   3 23:39 tty1     00:00:00 /usr/libexec/ibus-x11 --kill-daemon
gdm         2316       1    2316  0    4 77805  7448   0 23:39 tty1     00:00:00 /usr/libexec/ibus-portal
gdm         2316       1    2321  0    4 77805  7448   1 23:39 tty1     00:00:00 /usr/libexec/ibus-portal
gdm         2316       1    2323  0    4 77805  7448   3 23:39 tty1     00:00:00 /usr/libexec/ibus-portal
gdm         2316       1    2324  0    4 77805  7448   0 23:39 tty1     00:00:00 /usr/libexec/ibus-portal
gdm         2337       1    2337  0    6 143838 18080  2 23:39 tty1     00:00:00 /usr/libexec/xdg-desktop-portal
gdm         2337       1    2338  0    6 143838 18080  1 23:39 tty1     00:00:00 /usr/libexec/xdg-desktop-portal
gdm         2337       1    2339  0    6 143838 18080  2 23:39 tty1     00:00:00 /usr/libexec/xdg-desktop-portal
gdm         2337       1    2340  0    6 143838 18080  0 23:39 tty1     00:00:00 /usr/libexec/xdg-desktop-portal
gdm         2337       1    2421  0    6 143838 18080  2 23:39 tty1     00:00:00 /usr/libexec/xdg-desktop-portal
gdm         2337       1    2429  0    6 143838 18080  1 23:39 tty1     00:00:00 /usr/libexec/xdg-desktop-portal
gdm         2352       1    2352  0    6 155385 41292  3 23:39 tty1     00:00:00 /usr/libexec/xdg-desktop-portal-gnome
gdm         2352       1    2354  0    6 155385 41292  3 23:39 tty1     00:00:00 /usr/libexec/xdg-desktop-portal-gnome
gdm         2352       1    2355  0    6 155385 41292  0 23:39 tty1     00:00:00 /usr/libexec/xdg-desktop-portal-gnome
gdm         2352       1    2357  0    6 155385 41292  3 23:39 tty1     00:00:00 /usr/libexec/xdg-desktop-portal-gnome
gdm         2352       1    2363  0    6 155385 41292  2 23:39 tty1     00:00:00 /usr/libexec/xdg-desktop-portal-gnome
gdm         2352       1    2373  0    6 155385 41292  0 23:39 tty1     00:00:00 /usr/libexec/xdg-desktop-portal-gnome
gdm         2366    2296    2366  0    4 42973  7396   0 23:39 tty1     00:00:00 /usr/libexec/ibus-engine-simple
gdm         2366    2296    2367  0    4 42973  7396   1 23:39 tty1     00:00:00 /usr/libexec/ibus-engine-simple
gdm         2366    2296    2370  0    4 42973  7396   1 23:39 tty1     00:00:00 /usr/libexec/ibus-engine-simple
gdm         2366    2296    2376  0    4 42973  7396   0 23:39 tty1     00:00:00 /usr/libexec/ibus-engine-simple
gdm         2369       1    2369  0   12 683417 28372  1 23:39 tty1     00:00:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
gdm         2369       1    2381  0   12 683417 28372  3 23:39 tty1     00:00:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
gdm         2369       1    2382  0   12 683417 28372  1 23:39 tty1     00:00:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
gdm         2369       1    2384  0   12 683417 28372  0 23:39 tty1     00:00:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
gdm         2369       1    2385  0   12 683417 28372  1 23:39 tty1     00:00:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
gdm         2369       1    2386  0   12 683417 28372  0 23:39 tty1     00:00:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
gdm         2369       1    2387  0   12 683417 28372  0 23:39 tty1     00:00:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
gdm         2369       1    2388  0   12 683417 28372  0 23:39 tty1     00:00:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
gdm         2369       1    2389  0   12 683417 28372  0 23:39 tty1     00:00:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
gdm         2369       1    2392  0   12 683417 28372  2 23:39 tty1     00:00:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
gdm         2369       1    2393  0   12 683417 28372  2 23:39 tty1     00:00:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
gdm         2369       1    2396  0   12 683417 28372  2 23:39 tty1     00:00:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
gdm         2401       1    2401  0    4 104442 14796  3 23:39 tty1     00:00:00 /usr/libexec/gsd-printer
gdm         2401       1    2409  0    4 104442 14796  0 23:39 tty1     00:00:00 /usr/libexec/gsd-printer
gdm         2401       1    2410  0    4 104442 14796  0 23:39 tty1     00:00:00 /usr/libexec/gsd-printer
gdm         2401       1    2411  0    4 104442 14796  0 23:39 tty1     00:00:00 /usr/libexec/gsd-printer
gdm         2423       1    2423  0    5 104519 25072  1 23:39 tty1     00:00:00 /usr/libexec/xdg-desktop-portal-gtk
gdm         2423       1    2424  0    5 104519 25072  0 23:39 tty1     00:00:00 /usr/libexec/xdg-desktop-portal-gtk
gdm         2423       1    2425  0    5 104519 25072  2 23:39 tty1     00:00:00 /usr/libexec/xdg-desktop-portal-gtk
gdm         2423       1    2427  0    5 104519 25072  0 23:39 tty1     00:00:00 /usr/libexec/xdg-desktop-portal-gtk
gdm         2423       1    2428  0    5 104519 25072  1 23:39 tty1     00:00:00 /usr/libexec/xdg-desktop-portal-gtk
gdm         2432    1802    2432  0    5 46511 10032   0 23:39 ?        00:00:00 /usr/bin/gnome-keyring-daemon --foreground --components=pkcs11,secrets --control-directory=/run/user/119/keyring
gdm         2432    1802    2433  0    5 46511 10032   2 23:39 ?        00:00:00 /usr/bin/gnome-keyring-daemon --foreground --components=pkcs11,secrets --control-directory=/run/user/119/keyring
gdm         2432    1802    2434  0    5 46511 10032   3 23:39 ?        00:00:00 /usr/bin/gnome-keyring-daemon --foreground --components=pkcs11,secrets --control-directory=/run/user/119/keyring
gdm         2432    1802    2435  0    5 46511 10032   1 23:39 ?        00:00:00 /usr/bin/gnome-keyring-daemon --foreground --components=pkcs11,secrets --control-directory=/run/user/119/keyring
gdm         2432    1802    2436  0    5 46511 10032   2 23:39 ?        00:00:00 /usr/bin/gnome-keyring-daemon --foreground --components=pkcs11,secrets --control-directory=/run/user/119/keyring
root        2444       1    2444  0    1  2704  7460   0 23:39 ?        00:00:00 sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups
root        2446    2444    2446  0    1  4542 11656   2 23:39 ?        00:00:00 sshd-session: vm_machine [priv]
vm_mach+    2450       1    2450  0    1  5694 12952   3 23:39 ?        00:00:00 /usr/lib/systemd/systemd --user
vm_mach+    2451    2450    2451  0    1  5620  3620   0 23:39 ?        00:00:00 (sd-pam)
